id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15472944,Cozy apartment 15 min from CS!,99313011,Saida,,Noord-West,52.40780301,4.897697068,Entire home/apt,129,3,15,02/01/2017,2.74,1,2
9910712,Characteristic Houseboat B&B (4p),517215,Niels En Viv (Welcome Back),,Noord-West,52.41049724,4.901557301,Private room,93,3,39,12/03/2017,2.61,50,16
17799350,"Large apartment, 2 bedrooms FREE parking",5330753,Rene & Ellen,,Noord-West,52.40085759,4.920289347,Entire home/apt,130,2,0,,,2,197
10562799,Country View House,52151519,René,,Noord-West,52.41234543,4.906723743,Entire home/apt,109,1,31,26/03/2017,2.25,1,354
10357769,Modern apartment with 2 balconies + free parking,9025314,Inge,,Noord-West,52.40796015,4.89688773,Entire home/apt,79,2,7,11/03/2017,1.41,1,93
8982238,Lovely home in Amsterdam,46927948,Inge,,Noord-West,52.41340396,4.881382932,Entire home/apt,79,1,2,21/12/2015,0.12,1,0
12062398,Couch to rent,64618288,Andra,,Noord-West,52.42355549,4.885394453,Shared room,50,3,2,31/05/2016,0.18,3,123
13724355,House close to center and NDSM area + free parking,10307558,Mark,,Noord-West,52.40845546,4.902206778,Entire home/apt,90,3,1,10/03/2017,1,1,0
2592291,Large clean house by the canal,13270719,Igor,,Noord-West,52.40695558,4.900570238,Entire home/apt,145,1,25,17/03/2017,0.68,2,214
11946090,Campsterdam Riverside Camp,11944049,Maik,,Noord-West,52.41059308,4.908317383,Entire home/apt,100,2,2,31/07/2016,0.21,11,332
14623521,"4 Bedroom House, 15 min. from Central Station!",4140155,Lianne,,Noord-West,52.41061136,4.90127793,Entire home/apt,159,4,2,23/10/2016,0.36,1,14
2460851,cousy place in north Amsterdam,12582722,Allard,,Noord-West,52.40914743,4.890403829,Entire home/apt,95,14,0,,,1,0
17959033,Hip de luxe at the waterside,42564954,Maikel,,Noord-West,52.41007678,4.907604529,Private room,60,1,0,,,4,337
5507178,Quiet & central at the same time,6369942,Anne,,Noord-West,52.40128457,4.909118653,Entire home/apt,150,5,9,08/08/2016,0.38,1,0
8885322,"Large house with garden, 15 min from city center",46125452,Edith,,Noord-West,52.40980154,4.924184064,Entire home/apt,130,4,11,30/10/2016,1,1,0
15796245,Spacious houseboat with patio's and canal view,102197430,"Lonneke, Els & Styn",,Noord-West,52.40488472,4.904912078,Entire home/apt,175,3,3,18/03/2017,0.67,1,77
8694219,Your own floor in our lovely house,13270719,Igor,,Noord-West,52.4060514,4.900400921,Private room,153,1,9,02/04/2017,0.67,2,92
15697256,Picturesque house in north Amsterdam+ Free parking,101338898,Renee,,Noord-West,52.41288428,4.892264649,Entire home/apt,90,2,0,,,1,0
2097548,Big Familyhouse+ bikes 10 mn centre,3188453,Mark,,Noord-West,52.40440345,4.920124037,Entire home/apt,150,3,12,05/08/2016,0.3,1,211
6980918,Modern Appartement with Artist the Cat,4816887,Bilo,,Noord-West,52.41696405,4.891143154,Entire home/apt,70,5,7,01/01/2017,0.37,1,0
6587565,"Blue House Amsterdam, free parking",26294656,Peter En Katja,,Noord-West,52.41849888,4.901440021,Private room,88,2,76,26/03/2017,3.57,1,124
17891382,Comfortable newly built familyhouse,38275196,Mario,,Noord-West,52.40916284,4.903189407,Entire home/apt,140,3,0,,,1,15
3937891,"amsterdam, sleeping in a monument.",20402807,Freek En Mariette,,Noord-West,52.41320463,4.885024006,Private room,135,2,107,19/03/2017,3.44,1,99
13993535,"Beautiful, cosy apartment in Amsterdam Noord",41701368,Lena,,Noord-West,52.40789246,4.914467191,Entire home/apt,115,7,2,27/08/2016,0.23,1,0
16034725,Cozy apartment next to public transport station,104328764,Matthijs,,Noord-West,52.4087905,4.916162035,Entire home/apt,89,3,3,19/02/2017,1.55,1,140
1016999,Central and rustic situated B&B,5396559,Henk,,Noord-West,52.41772084,4.905693212,Private room,55,2,2,09/09/2016,0.21,2,255
7739393,Charming house with free parking,6478595,Sanne,,Noord-West,52.41298814,4.889277787,Entire home/apt,99,2,17,27/03/2017,0.85,1,317
667305,"Green, sportive experience in A'dam",3375589,Fred Alexander,,Noord-West,52.42037138,4.894702949,Entire home/apt,129,3,11,18/02/2016,0.24,1,324
14910428,De mooiste plek bij/in Amsterdam.,16575542,Jacques,,Noord-West,52.42491454,4.858874637,Entire home/apt,150,7,0,,,1,41
13337449,Lovely house garden front and back!,39273611,Nynke,,Noord-West,52.41449531,4.884054622,Entire home/apt,150,7,12,03/01/2017,1.43,1,0
4752191,Romantic Circus wagon at waterside +2 free bikes,11944049,Maik,,Noord-West,52.41033802,4.908039962,Private room,45,1,77,21/02/2017,3.06,11,286
7111455,Private 1st floor with own acces to room&bathroom!,20919943,Ellen,,Noord-West,52.42464056,4.888650871,Private room,65,3,75,21/03/2017,3.62,1,285
70598,Attic room with doublebed available,339333,Nadira,,Noord-West,52.41433433,4.920143425,Private room,38,2,46,06/03/2017,3.62,1,6
7242227,Spacious Place with a fancy garden,24614297,Tadas,,Noord-West,52.40420675,4.908045775,Private room,55,2,42,21/03/2017,1.99,1,127
8618487,Volledig huis 10 minuten vanaf NDSM,32323845,Lesley,,Noord-West,52.40902551,4.901030296,Entire home/apt,110,1,2,01/01/2017,0.13,1,357
984134,Central and rustic situated B&B,5396559,Henk,,Noord-West,52.4178216,4.905628972,Entire home/apt,110,2,1,06/04/2016,0.08,2,186
4661466,Sleeping Beauty at waterside + 2 free bikes,11944049,Maik,,Noord-West,52.40986074,4.906513922,Private room,40,1,71,14/03/2017,2.6,11,331
9132701,Design studio appartment Amsterdam,12167633,Anouk,,Noord-West,52.41819945,4.895403695,Private room,85,2,47,19/03/2017,2.72,1,70
17712637,Ruime en nette kamer in Amsterdams appartement,25896180,Mariucella,,Noord-West,52.41890992,4.885703165,Private room,55,1,1,30/03/2017,1,1,47
7705953,Light & clean app. 75m2 for couple,14144043,Ingrid,,Noord-West,52.40721932,4.910214093,Entire home/apt,85,2,8,31/10/2016,0.42,1,243
12976501,Te huur Nieuwe studio,61769776,Ruud,,Noord-West,52.40654528,4.910108773,Entire home/apt,85,2,19,29/01/2017,1.78,1,96
13374751,Comfortable family home next to the NDSM site.,75969188,Auke,,Noord-West,52.40697814,4.905585121,Entire home/apt,125,5,9,24/02/2017,1.11,1,0
13921682,Nice House near the NDSM Wharf,31535438,Arend,,Noord-West,52.40632603,4.902494002,Entire home/apt,111,3,1,15/08/2016,0.13,1,0
8491286,Hidden gem: Amsterdam North,5144689,Tays,,Noord-West,52.40615647,4.896728601,Private room,60,1,29,20/03/2017,1.64,1,50
1708244,Amsterdam privat spacious room NDSM,8817734,Gert & Nienke,,Noord-West,52.40779076,4.90110091,Private room,79,2,86,20/03/2017,2.38,1,145
4952268,"Wooden houseboat, unique location",689724,Eva & Bernard,,Noord-West,52.40619609,4.907385632,Entire home/apt,90,2,21,13/09/2016,1,1,114
10293248,Charming 90m2 huis with a garden,44276500,Nicoline,,Noord-West,52.41400236,4.889738567,Entire home/apt,150,2,11,22/01/2017,0.89,1,134
17801856,Bright and modern 2 persons room centrally located,46713010,Sameer,,Oud-Noord,52.38721608,4.908304428,Private room,96,3,0,,,2,3
16854501,Great rural & modern dyke house 15 min from centre,49704922,BnB-Beheer,,Oud-Noord,52.39253915,4.933931178,Entire home/apt,75,2,12,28/03/2017,6.67,3,110
17557514,"Bright, big family apt near centre, free parking",2769247,Mels,,Oud-Noord,52.39334027,4.9130861,Entire home/apt,115,5,0,,,1,17
11560797,House in hip area with free parking,60919228,Etty,,Oud-Noord,52.38709697,4.92715136,Entire home/apt,75,2,3,07/10/2016,0.27,1,2
10512219,Penthouse with a view,22022136,Kees,,Oud-Noord,52.38729914,4.921254777,Entire home/apt,200,5,0,,,1,0
13199169,Lovely family house in Amsterdam,47570656,Jeroen,,Oud-Noord,52.39735778,4.915842806,Entire home/apt,109,3,1,02/01/2017,0.33,1,0
3371621,Comfortable dike house near centre,1303153,Barbara,,Oud-Noord,52.3923044,4.930564026,Entire home/apt,260,3,5,02/01/2017,0.18,1,152
12749738,Sunny Family Home in Green Area,69347237,Sunny,,Oud-Noord,52.38589099,4.950175996,Entire home/apt,134,1,2,23/07/2016,0.18,1,0
12445459,Big house with garden and terrace,44366273,Sanne,,Oud-Noord,52.3972537,4.922380224,Entire home/apt,285,5,0,,,1,0
1366058,Central spacious light apt.+parking,7220997,Anna&Marnix,,Oud-Noord,52.38285637,4.915254533,Entire home/apt,150,2,38,26/02/2017,0.86,1,0
10639382,Sunny apt close to Central Station,6429248,Jurrie,,Oud-Noord,52.38177737,4.916859102,Entire home/apt,100,1,52,20/03/2017,3.73,1,23
8021740,Complete house in Amsterdam,42357434,Ivon,,Oud-Noord,52.39213662,4.940025136,Entire home/apt,325,1,2,03/01/2016,0.11,1,0
5547642,Kamer aan groene rand van de stad,28762057,Chris,,Oud-Noord,52.38908167,4.942279065,Private room,60,1,0,,,1,0
7825100,Spacious and private apartment in noord,4172348,Anna,,Oud-Noord,52.40050741,4.916409679,Entire home/apt,60,5,2,27/08/2016,0.26,1,26
13729170,Conveniently located bright app,25099028,Eva,,Oud-Noord,52.4006139,4.914327555,Entire home/apt,89,3,7,03/01/2017,0.84,1,345
16077145,Authentic houseboat,104760802,Charles,,Oud-Noord,52.3942818,4.90956192,Entire home/apt,150,2,0,,,1,31
13791652,House with beautiful garden+ view over lovely park,81049576,Frederik,,Oud-Noord,52.39090123,4.925048416,Entire home/apt,100,3,2,07/08/2016,0.24,1,15
5504121,Fijn huis aan de rand van A'dam,28546764,Annemieke,,Oud-Noord,52.3862671,4.950061834,Entire home/apt,125,5,1,09/08/2015,0.05,1,348
156815,Welcome on our 30p ship in Amsterdam!,753530,Averechts,,Oud-Noord,52.39975702,4.893830525,Entire home/apt,595,1,18,27/03/2017,0.28,1,13
1670232,1 private and confortable room,7050970,Dominique,,Oud-Noord,52.39773354,4.914819175,Private room,70,3,10,26/03/2017,0.87,1,124
13758821,Great family house with large sunny garden at dyke,80659508,Lorence,,Oud-Noord,52.38828744,4.94618339,Entire home/apt,90,2,4,13/08/2016,0.49,1,0
17970787,Cozy Attic in Amsterdam,123406739,Claudia,,Oud-Noord,52.3909943,4.940815016,Entire home/apt,120,1,0,,,1,130
6355987,charming dikehouse apartment / green view,11538527,Willemijn,,Oud-Noord,52.39043947,4.928993011,Private room,125,1,175,26/03/2017,8.14,1,229
8465843,Amsterdam Apartment near centre,10140766,Paul,,Oud-Noord,52.381656,4.915330426,Entire home/apt,88,3,18,19/02/2017,1.09,1,5
1081307,Landelijk in de stad (free parking),5994388,Yvonne,,Oud-Noord,52.39883861,4.918614566,Entire home/apt,85,5,44,15/02/2017,0.92,1,139
15668626,New comfortable apartment close to NDSM | Private,101182290,Feryad,,Oud-Noord,52.39779719,4.906056873,Private room,75,2,24,24/03/2017,4.68,3,288
17851491,Spacious loft with majestious view,1319932,Rene,,Oud-Noord,52.38486491,4.927899381,Entire home/apt,250,3,0,,,2,66
17542367,Cozy (2beds) room 15min Centre Ams,117595956,Gates,,Oud-Noord,52.38846725,4.914314493,Private room,54,3,0,,,2,33
9703355,sleeping schip Verandering R B&B,47264416,Bernard,,Oud-Noord,52.39089904,4.939981536,Shared room,40,1,28,21/03/2017,1.74,4,8
13303591,Great room with garden near center of Amsterdam,19862602,Ankie,,Oud-Noord,52.38749819,4.917940379,Private room,80,2,16,02/03/2017,1.63,1,152
6513738,Sfeervolle woonboot in Amsterdam,34057696,Belinda,,Oud-Noord,52.38990938,4.937679637,Entire home/apt,200,2,1,22/06/2015,0.05,1,262
16318223,"Spacious apt, sunny balcony, city view",1039498,Sanne,,Oud-Noord,52.39610181,4.904657738,Entire home/apt,99,2,1,12/02/2017,0.6,1,25
11559988,Comfortable Family home | Free parking!,60906196,Antoinette,,Oud-Noord,52.3931534,4.94472472,Entire home/apt,85,2,4,28/08/2016,0.36,1,22
17519995,Romantic Panorama Suite; Mandelahuisje,115128469,Ilco,,Oud-Noord,52.38185741,4.906989153,Private room,149,2,0,,,1,0
15367782,Fantastic Fire Truck,11944049,Maik,,Oud-Noord,52.38984365,4.928963395,Entire home/apt,70,3,0,,,11,358
17101764,Modest cosy loft apartment with panorama views,95592847,Bas,,Oud-Noord,52.38835971,4.917198101,Entire home/apt,110,3,3,20/03/2017,1.58,1,88
17792921,Bright and modern 2 persons room centrally located,46713010,Sameer,,Oud-Noord,52.38523,4.907865068,Private room,78,2,0,,,2,13
17541633,Room 2beds 15 min walk Ams-Centre,117595956,Gates,,Oud-Noord,52.38863727,4.913958651,Private room,54,3,0,,,2,49
14711799,Relaxing room in Amsterdam,53829324,Leonardo,,Oud-Noord,52.38660403,4.921145706,Private room,85,2,25,20/03/2017,3.69,2,305
7497053,"Close to CS & center, free parking",1324659,Femke (Host My Home),,Oud-Noord,52.39186116,4.930574038,Entire home/apt,120,2,9,19/02/2017,0.48,10,19
876543,an unique cheap bed and breakfast,4629358,Filine,,Oud-Noord,52.38598651,4.931325446,Entire home/apt,180,1,120,27/02/2017,2.56,1,340
4349963,Family house in Amsterdam,4100544,Gerard,,Oud-Noord,52.39193555,4.934095638,Entire home/apt,119,7,6,22/10/2016,0.22,1,0
17194792,Your Own Studio in Amsterdam-North,79451375,Linda,,Oud-Noord,52.41056654,4.885488984,Private room,65,1,5,26/03/2017,3.49,1,72
6651113,Cozy North Amsterdam accomodation :,13265185,Jennifer,,Oud-Noord,52.38554165,4.916331228,Private room,63,1,6,19/03/2017,1.96,1,16
17834112,Photographers Loft,68222361,Eliette,,Oud-Noord,52.38574081,4.9296287,Entire home/apt,180,2,0,,,1,14
13794524,Family house at dyke + lovely garden +free parking,81078255,Marianne,,Oud-Noord,52.39249688,4.931625681,Entire home/apt,160,3,7,03/01/2017,0.86,1,0
1793971,Charming apartment with garden,9412285,Ana,,Oud-Noord,52.39437826,4.92596113,Private room,100,2,100,17/03/2017,2.79,2,207
1139498,"apt. full of light, space & comfort",3314075,Kees,,Oud-Noord,52.39003404,4.942186305,Entire home/apt,104,2,79,01/01/2017,1.79,1,91
8999555,"Charming Old house, garden, bikes Amsterdam North",47003518,Maris,,Oud-Noord,52.39540565,4.914712408,Entire home/apt,85,2,0,,,1,0
4518120,Cosy old dutch house with garden.,23424476,Annie,,Oud-Noord,52.39199771,4.908256269,Entire home/apt,80,1,44,26/03/2017,1.53,1,258
12328404,House on the water in populair Amsterdam Noord,3544380,Dennis,,Oud-Noord,52.38191473,4.90641514,Entire home/apt,175,3,1,01/01/2017,0.33,1,289
9203943,Cosy house in the Magic North,21683808,Elise,,Oud-Noord,52.39111134,4.914724149,Entire home/apt,100,2,5,27/11/2016,0.33,2,0
11788220,Light house on authentic dike,27850314,Wanda,,Oud-Noord,52.39160448,4.941836916,Entire home/apt,170,2,7,13/08/2016,0.64,1,0
1734985,"Modern Loft, near the city centre",8163341,Ana,,Oud-Noord,52.38706422,4.929938779,Entire home/apt,122,2,213,19/03/2017,5.02,1,0
12906731,Cosy old house in Amsterdam,70690327,Robin,,Oud-Noord,52.39513781,4.915763356,Entire home/apt,85,1,1,12/09/2016,0.15,1,215
582382,Amsterdam Home 10 minutes to center,2868026,Emer,,Oud-Noord,52.39387357,4.916873135,Entire home/apt,140,5,13,04/08/2016,0.23,1,0
13693077,Private house a few minutes from Amsterdam center,50198038,Wilma,,Oud-Noord,52.38837357,4.950024516,Entire home/apt,150,1,3,19/02/2017,0.35,1,110
3202969,Captains House  Studio FREE Parking,16231363,Barbara,,Oud-Noord,52.40013648,4.920414897,Private room,80,2,11,16/01/2017,0.64,1,271
12838514,Staying on a Yacht,38832604,Cees,,Oud-Noord,52.38668828,4.910159288,Entire home/apt,110,2,15,04/12/2016,1.57,2,207
4577582,The Panorama Suite,23727857,Anna,,Oud-Noord,52.38193681,4.905391365,Private room,500,1,0,,,1,363
16360498,"Sunny, spacious and centrally located house",23179135,Bart & Manon,,Oud-Noord,52.38594156,4.910577056,Entire home/apt,205,3,2,08/02/2017,0.85,2,0
15110844,"cozy attic apartment, 10 min. from central station",22425158,Erik,,Oud-Noord,52.38355366,4.916322968,Private room,85,1,21,26/03/2017,3.44,1,65
8286308,"Modern, vrij uitzicht, vlakbij CS",5205425,Abigail,,Oud-Noord,52.38336989,4.917435433,Entire home/apt,125,2,0,,,1,299
6184817,"Central, cosy and spacious",31908469,Henk,,Oud-Noord,52.38325112,4.90981453,Entire home/apt,89,2,10,12/02/2017,0.45,1,1
11235395,Good place (central station) parking available,41231983,Michael,,Oud-Noord,52.38406945,4.902340003,Entire home/apt,110,2,16,26/03/2017,1.3,1,59
7783993,Boat for Rent during Sail 2015,40959150,Kees,,Oud-Noord,52.3967454,4.915302107,Entire home/apt,50,1,11,06/10/2015,0.56,1,0
8122433,small house nearby centre,20995157,Esther,,Oud-Noord,52.38884117,4.929502037,Entire home/apt,85,5,11,31/01/2017,0.58,1,122
913470,Family house with a garden (112m2),4903266,Teun,,Oud-Noord,52.39853792,4.917684964,Entire home/apt,100,3,1,29/07/2016,0.12,1,37
1790497,"Central spacious flat, free parking",9394720,Sander,,Oud-Noord,52.38405088,4.91311792,Entire home/apt,87,2,7,15/03/2017,0.17,1,61
7198961,"Spacious Modern Apartment, by all day/night boat!",2055021,Melanie,,Oud-Noord,52.38234472,4.903504173,Entire home/apt,89,1,14,02/01/2017,0.7,1,0
15191982,A Docked at Hip NDSM Area with 16 (2 bed) cabins,95583458,Vic,,Oud-Noord,52.39938809,4.893893906,Entire home/apt,375,1,6,04/03/2017,1.28,3,0
12970450,little charming family house,71272798,Marit,,Oud-Noord,52.391033,4.944028387,Entire home/apt,110,3,3,28/08/2016,0.37,1,1
4613438,Bedroom in beautiful garden house,23822230,Thomas,,Oud-Noord,52.39515364,4.914393972,Entire home/apt,150,1,2,02/09/2015,0.1,1,0
5667513,"A typical Dutch house, in the north & free parking",29381302,Zita,,Oud-Noord,52.39327488,4.930746545,Entire home/apt,95,1,9,07/08/2016,0.4,1,84
13728433,★ Full House + Free Bikes & Parking + Big garden ★,46691672,Eva & Kobe,,Oud-Noord,52.39896068,4.91949174,Entire home/apt,119,2,7,04/09/2016,0.81,28,1
3308196,Sunny house with great view,16705090,Heleen,,Oud-Noord,52.38753549,4.946008431,Entire home/apt,175,3,9,01/01/2017,0.43,1,27
1429991,Spacious and luxurious family house (free parking),7688956,Olaf,,Oud-Noord,52.38939273,4.930573522,Entire home/apt,275,3,12,01/01/2017,0.37,1,26
13292640,House at dyke with garden + free parking,75013814,Chris,,Oud-Noord,52.39037718,4.941852407,Entire home/apt,100,2,1,08/08/2016,0.13,2,0
5334290,Faralda Crane: Free Spirit,21831151,Faralda,,Oud-Noord,52.39923736,4.895220435,Entire home/apt,259,1,5,27/03/2017,0.33,4,341
12475352,penthouses Amsterdam,67526748,Oscar En Lucy,,Oud-Noord,52.38820267,4.931946201,Entire home/apt,120,1,71,01/04/2017,6.25,1,0
15693863,Great & modern private studio close to NDSM!,101182290,Feryad,,Oud-Noord,52.3999743,4.904658369,Entire home/apt,60,3,12,11/03/2017,2.54,3,305
1545820,Old house 1930 &  3 km to CS.,8237808,Alex,,Oud-Noord,52.39510845,4.914958058,Entire home/apt,150,2,89,02/04/2017,2.05,1,92
8163956,Landelijke woning dicht bij centrum,43090617,Harry,,Oud-Noord,52.38762471,4.948940562,Private room,55,1,83,12/03/2017,4.71,1,243
7232335,The DJ Lounge! Free parking incl.,33738709,Kenny,,Oud-Noord,52.38568244,4.925541972,Private room,150,3,71,26/02/2017,3.49,1,312
12512968,Dykehouse + garden close to centre + free parking,67733991,Ellen,,Oud-Noord,52.39198633,4.9254971,Entire home/apt,90,2,3,29/07/2016,0.35,1,0
4762636,Apartment close to cs,3605964,Marijs,,Oud-Noord,52.39457165,4.914178089,Entire home/apt,40,1,3,07/01/2017,0.11,1,0
6805895,Apartment near city center + bike,35627251,Jelger,,Oud-Noord,52.38412841,4.913409116,Private room,57,6,2,30/07/2015,0.1,1,0
1958574,"cosey studio in green area close to the centre, 1p",10122423,Mm,,Oud-Noord,52.384225,4.911898275,Entire home/apt,71,2,47,25/03/2017,1.32,1,278
13619557,Amsterdam TeaBoat / Amsterdam Nord,77656857,Matteo,,Oud-Noord,52.39030868,4.940466189,Entire home/apt,69,1,40,02/04/2017,4.43,1,0
17162941,Lovely and cosy private apartment with big garden,35696891,Rosalie,,Oud-Noord,52.39840461,4.918072947,Entire home/apt,70,2,2,02/04/2017,2,1,0
17260026,Spacious loft 10min from central station by bike.,17188678,Wassily,,Oud-Noord,52.38567434,4.930144201,Private room,85,3,0,,,1,47
3465890,Spacious whole apartment with vide,17461928,Maura & Camille,,Oud-Noord,52.39158729,4.912179168,Entire home/apt,150,2,39,25/09/2016,1.19,1,4
